,gameDuration
5744,627.8695652173913
5745,2735.913043478261
5746,1701.0869565217392
5747,1972.304347826087
5748,1573.3478260869565
5749,1749.5217391304348
5750,1368.9565217391305
5751,1711.9130434782608
5752,1370.0869565217392
5753,2759.2608695652175
5754,2398.4347826086955
5755,1503.1304347826087
5756,2079.478260869565
5757,1878.391304347826
5758,1456.3478260869565
5759,1496.5652173913043
5760,2633.0434782608695
5761,1911.0
5762,1644.0
5763,1462.4347826086957
5764,1777.8260869565217
5765,1463.0434782608695
5766,1904.1739130434783
5767,1945.1304347826087
5768,2147.5652173913045
5769,1230.0
5770,1840.2608695652175
5771,958.0434782608696
5772,2185.913043478261
5773,1783.4347826086957
5774,1308.9565217391305
5775,1877.1304347826087
5776,2360.1304347826085
5777,1867.9130434782608
5778,1002.0869565217391
5779,2360.7391304347825
5780,1462.0
5781,1427.6521739130435
5782,1978.7826086956522
5783,1016.9565217391304
5784,1754.7826086956522
5785,1350.2608695652175
5786,2006.695652173913
5787,1975.8260869565217
5788,1287.0869565217392
5789,1288.8260869565217
5790,1614.5217391304348
5791,2229.4347826086955
5792,1646.7826086956522
5793,1581.8695652173913
5794,1547.4782608695652
5795,2104.304347826087
5796,2643.5652173913045
5797,199.30434782608697
5798,1879.1739130434783
5799,1727.0
5800,1447.4782608695652
5801,2337.304347826087
5802,1328.1739130434783
5803,1393.4782608695652
5804,1480.7391304347825
5805,1342.9130434782608
5806,1796.304347826087
5807,1954.9565217391305
5808,1801.1304347826087
5809,1714.0434782608695
5810,1758.391304347826
5811,2601.7391304347825
5812,2066.086956521739
5813,2050.782608695652
5814,1203.391304347826
5815,1790.304347826087
5816,1298.1304347826087
5817,1224.2608695652175
5818,2032.1304347826087
5819,2128.1304347826085
5820,957.695652173913
5821,1286.391304347826
5822,1646.8695652173913
5823,2483.304347826087
5824,1398.5652173913043
5825,2307.217391304348
5826,1012.8695652173913
5827,1900.0869565217392
5828,980.5652173913044
5829,1440.1739130434783
5830,1817.1304347826087
5831,1462.8260869565217
5832,1911.1739130434783
5833,1775.8260869565217
5834,1334.7391304347825
5835,1672.0434782608695
5836,1284.9130434782608
5837,1481.1739130434783
5838,1443.6521739130435
5839,943.6521739130435
5840,1288.391304347826
5841,959.6521739130435
5842,1208.304347826087
5843,948.9565217391304
5844,1195.7391304347825
5845,1024.0869565217392
5846,1892.304347826087
5847,970.304347826087
5848,949.8695652173913
5849,1392.391304347826
5850,1818.608695652174
5851,1397.8260869565217
5852,1476.7391304347825
5853,1742.9130434782608
5854,1005.0434782608696
5855,1358.4347826086957
5856,1399.1739130434783
5857,2291.521739130435
5858,986.2608695652174
5859,201.91304347826087
5860,2271.478260869565
5861,2124.521739130435
5862,1927.7826086956522
5863,1788.0869565217392
5864,1021.7391304347826
5865,1505.0869565217392
5866,1108.608695652174
5867,1549.2173913043478
5868,1476.2173913043478
5869,1392.1739130434783
5870,993.7391304347826
5871,2243.1304347826085
5872,2134.1739130434785
5873,2120.9565217391305
5874,1585.6521739130435
5875,1642.5652173913043
5876,1728.7391304347825
5877,1632.2173913043478
5878,2183.608695652174
5879,999.9565217391304
5880,2215.086956521739
5881,1681.5652173913043
5882,2085.695652173913
5883,1248.6521739130435
5884,960.4347826086956
5885,1478.0
5886,956.3478260869565
5887,2028.304347826087
5888,1761.9130434782608
5889,1217.695652173913
5890,2052.478260869565
5891,2064.4347826086955
5892,1889.2608695652175
5893,1089.6521739130435
5894,1645.8695652173913
5895,2178.1739130434785
5896,885.4347826086956
5897,1954.695652173913
5898,1261.2173913043478
5899,1952.1304347826087
5900,2560.478260869565
5901,2175.7391304347825
5902,975.4347826086956
5903,1865.391304347826
5904,2722.391304347826
5905,2230.0
5906,2058.9565217391305
5907,2178.1304347826085
5908,1433.9130434782608
5909,1635.5652173913043
5910,1253.0434782608695
5911,2167.478260869565
5912,1017.3913043478261
5913,2234.608695652174
5914,2083.521739130435
5915,1150.391304347826
5916,1230.7826086956522
5917,2207.3478260869565
5918,1834.8695652173913
5919,2207.478260869565
5920,962.0
5921,1992.5217391304348
5922,1905.1304347826087
5923,1579.5217391304348
5924,1850.5652173913043
5925,1471.1304347826087
5926,1528.8260869565217
5927,2194.4347826086955
5928,1672.8260869565217
5929,1854.9130434782608
5930,2714.521739130435
5931,1351.3478260869565
5932,2214.4347826086955
5933,1962.8695652173913
5934,2161.6521739130435
5935,1969.1304347826087
5936,1896.4347826086957
5937,1323.5652173913043
5938,2063.3478260869565
5939,2137.4347826086955
5940,1537.0869565217392
5941,2516.1739130434785
5942,1040.5652173913043
5943,979.8695652173913
5944,2110.9565217391305
5945,2022.391304347826
5946,1966.0434782608695
5947,1706.695652173913
5948,1948.1739130434783
5949,1762.6521739130435
5950,2373.1739130434785
5951,1540.9565217391305
5952,1716.0
5953,1746.8695652173913
5954,2030.5217391304348
5955,2177.1739130434785
5956,1403.304347826087
5957,1295.4782608695652
5958,1798.7826086956522
5959,1464.9565217391305
5960,2601.782608695652
5961,945.9565217391304
5962,1346.0869565217392
5963,1974.4782608695652
5964,1692.8260869565217
5965,1746.2173913043478
5966,2338.478260869565
5967,1877.2608695652175
5968,943.304347826087
5969,1842.7826086956522
5970,1770.4347826086957
5971,1941.1304347826087
5972,1318.9130434782608
5973,1570.6521739130435
5974,1680.7826086956522
5975,1304.0869565217392
5976,1166.1739130434783
5977,2149.2608695652175
5978,2474.478260869565
5979,1621.608695652174
5980,1459.2173913043478
5981,1323.2173913043478
5982,1956.0869565217392
5983,1257.3478260869565
5984,1149.304347826087
5985,2076.3478260869565
5986,1973.4782608695652
5987,1844.2608695652175
5988,1439.3478260869565
5989,1323.695652173913
5990,1170.1304347826087
5991,2644.4347826086955
5992,1931.5217391304348
5993,1466.304347826087
5994,1213.695652173913
5995,1787.0
5996,1549.1739130434783
5997,2130.913043478261
5998,909.5652173913044
5999,1118.8695652173913
6000,1494.4782608695652
6001,1780.1739130434783
6002,1854.2608695652175
6003,1845.695652173913
6004,2135.913043478261
6005,2332.086956521739
6006,1809.4782608695652
6007,1275.1304347826087
6008,1707.7391304347825
6009,1060.3478260869565
6010,1834.304347826087
6011,1931.0869565217392
6012,2173.1739130434785
6013,1711.8695652173913
6014,1263.1739130434783
6015,1576.7391304347825
6016,2085.7391304347825
6017,1737.7391304347825
6018,1932.9130434782608
6019,2016.4782608695652
6020,1719.2608695652175
6021,1726.7826086956522
6022,1847.3478260869565
6023,1102.0869565217392
6024,1497.1304347826087
6025,1096.1739130434783
6026,2022.1739130434783
6027,1750.6521739130435
6028,1766.4782608695652
6029,2264.4347826086955
6030,2304.8260869565215
6031,1297.7391304347825
6032,1669.2608695652175
6033,1702.4782608695652
6034,195.82608695652175
6035,1160.304347826087
6036,1306.0869565217392
6037,1648.4347826086957
6038,1597.3478260869565
6039,1389.2173913043478
6040,1660.9565217391305
6041,2134.521739130435
6042,942.3913043478261
6043,1571.9130434782608
6044,1254.0
6045,1642.8695652173913
6046,1576.7391304347825
6047,2182.5652173913045
6048,2088.913043478261
6049,1732.7391304347825
6050,1749.8695652173913
6051,1401.9130434782608
6052,1149.0434782608695
6053,2045.695652173913
6054,1631.4782608695652
6055,1510.8695652173913
6056,1896.1304347826087
6057,2101.1739130434785
6058,1888.6521739130435
6059,2106.6521739130435
6060,1810.7391304347825
6061,1395.7391304347825
6062,2000.7826086956522
6063,2417.695652173913
6064,2011.695652173913
6065,1427.695652173913
6066,934.5217391304348
6067,1764.8260869565217
6068,1445.2173913043478
6069,1711.391304347826
6070,2401.913043478261
6071,1523.9130434782608
6072,1988.0
6073,964.4782608695652
6074,1478.2173913043478
6075,1527.5217391304348
6076,1488.7826086956522
6077,1772.8695652173913
6078,2417.3478260869565
6079,2290.782608695652
6080,1289.304347826087
6081,2056.217391304348
6082,200.04347826086956
6083,1406.9130434782608
6084,1224.3478260869565
6085,1862.391304347826
6086,1489.6521739130435
6087,1831.0869565217392
6088,1470.304347826087
6089,1993.4782608695652
6090,1437.1739130434783
6091,2048.086956521739
6092,1793.0434782608695
6093,1693.9130434782608
6094,1986.0434782608695
6095,2012.1304347826087
6096,1324.9130434782608
6097,1854.8260869565217
6098,1848.2173913043478
6099,1867.5217391304348
6100,2256.4347826086955
6101,1729.2173913043478
6102,2031.9130434782608
6103,2316.217391304348
6104,1261.0869565217392
6105,1405.7391304347825
6106,1711.9565217391305
6107,1341.6521739130435
6108,1836.4347826086957
6109,994.3478260869565
6110,1616.4347826086957
6111,2188.8260869565215
6112,2215.7391304347825
6113,2024.608695652174
6114,1425.391304347826
6115,1954.4347826086957
6116,2273.5652173913045
6117,1718.7826086956522
6118,1551.8260869565217
6119,1749.0434782608695
6120,2080.3478260869565
6121,1262.7391304347825
6122,200.0
6123,1906.4347826086957
6124,2259.4347826086955
6125,1587.4782608695652
6126,1671.1739130434783
6127,2269.0
6128,1481.6521739130435
6129,2296.8260869565215
6130,1574.304347826087
6131,1850.3478260869565
6132,1708.695652173913
6133,1735.608695652174
6134,1487.8695652173913
6135,1043.1739130434783
6136,1636.4782608695652
6137,1985.8695652173913
6138,1040.4347826086957
6139,1010.9565217391304
6140,1514.2608695652175
6141,1516.4782608695652
6142,1459.6521739130435
6143,938.8260869565217
6144,1617.304347826087
6145,1369.4782608695652
6146,2258.521739130435
6147,2110.782608695652
6148,1404.9565217391305
6149,1279.3478260869565
6150,2029.391304347826
6151,1748.1739130434783
6152,2394.1304347826085
6153,1822.8695652173913
6154,1618.5652173913043
6155,1004.7391304347826
6156,1241.7391304347825
6157,1928.9565217391305
6158,1996.6521739130435
6159,1372.4782608695652
6160,1381.0
6161,1678.0869565217392
6162,1711.304347826087
6163,1034.0
6164,1358.8260869565217
6165,1785.4347826086957
6166,1739.608695652174
6167,944.304347826087
6168,971.4347826086956
6169,1839.1304347826087
6170,1803.4782608695652
6171,1891.695652173913
6172,1451.1304347826087
6173,1138.4347826086957
6174,1420.2608695652175
6175,1866.7826086956522
6176,1276.3478260869565
6177,1489.4347826086957
6178,201.0
6179,1423.0869565217392
6180,2122.086956521739
6181,2003.5217391304348
6182,1910.3478260869565
6183,2195.4347826086955
6184,1495.4782608695652
6185,1760.4347826086957
6186,2408.913043478261
6187,1270.0434782608695
6188,1378.5652173913043
6189,1322.0434782608695
6190,1937.1739130434783
6191,1833.4782608695652
6192,1302.608695652174
6193,2423.5652173913045
6194,1356.3478260869565
6195,1792.304347826087
6196,1618.5217391304348
6197,1739.4347826086957
6198,1618.391304347826
6199,2294.5652173913045
6200,1632.608695652174
6201,1595.695652173913
6202,2187.4347826086955
6203,1950.608695652174
6204,2238.391304347826
6205,2356.913043478261
6206,1315.7391304347825
6207,1407.608695652174
6208,927.6521739130435
6209,1758.9565217391305
6210,1956.304347826087
6211,1932.8260869565217
6212,1489.9565217391305
6213,1577.391304347826
6214,1465.2173913043478
6215,2322.0
6216,1388.0869565217392
6217,1090.391304347826
6218,1590.5217391304348
6219,1293.9130434782608
6220,1245.2608695652175
6221,1830.391304347826
6222,1488.1739130434783
6223,1743.3478260869565
6224,1385.9565217391305
6225,1825.608695652174
6226,1988.2173913043478
6227,1712.3478260869565
6228,1924.9565217391305
6229,1817.391304347826
6230,1712.5652173913043
6231,1729.8260869565217
6232,1997.5217391304348
6233,2142.5652173913045
6234,2444.9565217391305
6235,1613.5217391304348
6236,1639.1304347826087
6237,1859.304347826087
6238,1677.4782608695652
6239,1436.9565217391305
6240,2153.086956521739
6241,2280.913043478261
6242,1871.1739130434783
6243,1497.0
6244,2081.3478260869565
6245,1554.7826086956522
6246,1397.391304347826
6247,1993.4782608695652
6248,1932.4782608695652
6249,1765.4347826086957
6250,1859.608695652174
6251,1979.7826086956522
6252,1451.9565217391305
6253,1763.8260869565217
6254,2282.6521739130435
6255,2382.391304347826
6256,1512.0869565217392
6257,1329.7826086956522
6258,2627.695652173913
6259,1896.1739130434783
6260,1878.2608695652175
6261,2238.7391304347825
6262,1097.7826086956522
6263,2648.8260869565215
6264,1281.8695652173913
6265,1895.1739130434783
6266,2084.782608695652
6267,988.2608695652174
6268,2020.0869565217392
6269,2191.913043478261
6270,1955.0
6271,1080.3478260869565
6272,1563.608695652174
6273,1319.7826086956522
6274,1785.4347826086957
6275,2487.478260869565
6276,987.1304347826087
6277,2160.217391304348
6278,1611.695652173913
6279,1389.304347826087
6280,1359.4347826086957
6281,1065.2608695652175
6282,1017.8695652173913
6283,2269.0
6284,1235.4782608695652
6285,1873.304347826087
6286,1859.9130434782608
6287,203.8695652173913
6288,1782.0869565217392
6289,1556.0
6290,1194.1304347826087
6291,1742.2173913043478
6292,1711.8260869565217
6293,1422.4347826086957
6294,1958.5217391304348
6295,1326.304347826087
6296,1804.8695652173913
6297,1498.7391304347825
6298,2160.8260869565215
6299,1559.9130434782608
6300,1621.9565217391305
6301,1741.5652173913043
6302,2103.2608695652175
6303,1436.6521739130435
6304,974.5217391304348
6305,1774.0869565217392
6306,1758.0869565217392
6307,1996.7826086956522
6308,2007.0
6309,2040.304347826087
6310,1907.0
6311,1486.4347826086957
6312,1321.3478260869565
6313,1705.0
6314,2057.8260869565215
6315,1383.7391304347825
6316,2402.782608695652
6317,2190.8695652173915
6318,1892.0
6319,2108.5652173913045
6320,2601.2608695652175
6321,2265.913043478261
6322,2074.695652173913
6323,1652.6521739130435
6324,1276.4782608695652
6325,2230.0434782608695
6326,1609.0869565217392
6327,1450.0869565217392
6328,2330.4347826086955
6329,2032.0434782608695
6330,1770.0
6331,1248.7826086956522
6332,2067.086956521739
6333,1750.9565217391305
6334,1827.8260869565217
6335,1714.1304347826087
6336,1312.8260869565217
6337,2174.0
6338,1962.4347826086957
6339,1215.5652173913043
6340,2106.0
6341,1801.304347826087
6342,1548.2173913043478
6343,1674.608695652174
6344,2225.7391304347825
6345,1276.0869565217392
6346,1690.0
6347,1599.9130434782608
6348,2149.478260869565
6349,2124.8260869565215
6350,2259.6521739130435
6351,1018.9130434782609
6352,2519.7391304347825
6353,2064.7391304347825
6354,1717.7391304347825
6355,2544.0434782608695
6356,2601.478260869565
6357,948.7391304347826
6358,2295.7391304347825
6359,1523.0
6360,1977.9565217391305
6361,1581.2608695652175
6362,2428.6521739130435
6363,1235.391304347826
6364,1883.3478260869565
6365,1476.1739130434783
6366,1950.7826086956522
6367,1503.5652173913043
6368,1566.3478260869565
6369,1653.0434782608695
6370,1426.9130434782608
6371,1635.8695652173913
6372,1747.0869565217392
6373,1811.1304347826087
6374,1337.0
6375,1732.4782608695652
6376,2114.478260869565
6377,1758.391304347826
6378,967.9130434782609
6379,1819.2173913043478
6380,1245.6521739130435
6381,1645.0
6382,1649.7826086956522
6383,1256.304347826087
6384,2117.1304347826085
6385,2223.4347826086955
6386,2439.6521739130435
6387,1573.0
6388,1629.6521739130435
6389,1471.7826086956522
6390,1914.7391304347825
6391,1940.2173913043478
6392,2086.8695652173915
6393,1608.304347826087
6394,1856.9130434782608
6395,2447.7391304347825
6396,1634.5652173913043
6397,2034.0
6398,1964.0
6399,2519.1304347826085
6400,1565.0869565217392
6401,1789.7391304347825
6402,1901.9565217391305
6403,1062.304347826087
6404,1883.7826086956522
6405,1899.9130434782608
6406,2537.391304347826
6407,1712.8260869565217
6408,1728.391304347826
6409,1975.0
6410,1193.3478260869565
6411,2479.8695652173915
6412,2087.8260869565215
6413,1399.2608695652175
6414,1916.8695652173913
6415,1535.391304347826
6416,1804.3478260869565
6417,2156.7391304347825
6418,1378.1304347826087
6419,1086.0434782608695
6420,1400.1304347826087
6421,1876.5217391304348
6422,1897.695652173913
6423,2400.913043478261
6424,2281.2608695652175
6425,1570.0
6426,1910.0869565217392
6427,1277.1304347826087
6428,2409.304347826087
6429,2100.391304347826
6430,1933.0434782608695
6431,2186.304347826087
6432,1944.3478260869565
6433,2118.913043478261
6434,1896.4347826086957
6435,1902.391304347826
6436,1261.4347826086957
6437,1451.695652173913
6438,1583.0434782608695
6439,2414.782608695652
6440,2211.086956521739
6441,1131.304347826087
6442,1718.3478260869565
6443,1755.608695652174
6444,2105.913043478261
6445,1591.7391304347825
6446,1822.391304347826
6447,2297.608695652174
6448,2294.1739130434785
6449,1734.4347826086957
6450,1997.695652173913
6451,960.2173913043479
6452,2349.1304347826085
6453,1735.391304347826
6454,1601.3478260869565
6455,2531.0434782608695
6456,2000.0869565217392
6457,2283.391304347826
6458,1716.0
6459,1388.304347826087
6460,1710.695652173913
6461,969.5652173913044
6462,1196.7391304347825
6463,2255.1304347826085
6464,2093.521739130435
6465,1686.6521739130435
6466,1545.5652173913043
6467,1767.1739130434783
6468,1751.5652173913043
6469,1512.5217391304348
6470,2159.8260869565215
6471,1367.7826086956522
6472,2112.782608695652
6473,1709.0869565217392
6474,1854.608695652174
6475,1977.7391304347825
6476,1106.1304347826087
6477,2047.3478260869565
6478,1916.9130434782608
6479,966.8260869565217
6480,1043.304347826087
6481,2166.8695652173915
6482,1823.695652173913
6483,2507.1739130434785
6484,2525.8695652173915
6485,1763.3478260869565
6486,1339.5652173913043
6487,1368.4347826086957
6488,2021.6521739130435
6489,1027.0
6490,2188.913043478261
6491,1749.3478260869565
6492,1545.2173913043478
6493,1206.5217391304348
6494,1926.0
6495,2534.3478260869565
6496,1904.5217391304348
6497,1357.9565217391305
6498,2259.695652173913
6499,1657.3478260869565
6500,1828.7826086956522
6501,2155.2608695652175
6502,1642.9130434782608
6503,1485.0
6504,2066.304347826087
6505,964.695652173913
6506,1745.4347826086957
6507,1372.1739130434783
6508,1352.4782608695652
6509,200.2608695652174
6510,2183.3478260869565
6511,1603.9130434782608
6512,1611.7826086956522
6513,2243.782608695652
6514,1598.0869565217392
6515,2435.391304347826
6516,1193.7391304347825
6517,2494.8695652173915
6518,1229.7826086956522
6519,1763.2608695652175
6520,1744.4347826086957
6521,2005.7826086956522
6522,1634.3478260869565
6523,1884.7391304347825
6524,1793.7391304347825
6525,1937.2608695652175
6526,1747.2173913043478
6527,2094.913043478261
6528,1649.2173913043478
6529,1832.0
6530,1998.5217391304348
6531,1627.5217391304348
6532,1778.4782608695652
6533,1714.9130434782608
6534,1413.9130434782608
6535,1349.9565217391305
6536,1671.391304347826
6537,2424.1304347826085
6538,1461.4782608695652
6539,2120.6521739130435
6540,2179.086956521739
6541,2221.217391304348
6542,2353.1304347826085
6543,1659.2608695652175
6544,1719.608695652174
6545,2127.782608695652
6546,1848.5652173913043
6547,1860.0
6548,2264.217391304348
6549,1169.695652173913
6550,1678.3478260869565
6551,1435.2608695652175
6552,1734.5652173913043
6553,1642.0869565217392
6554,1786.9130434782608
6555,2358.8260869565215
6556,1887.8260869565217
6557,1689.608695652174
6558,1347.7391304347825
6559,1657.1739130434783
6560,1703.0
6561,1688.1304347826087
6562,1563.5217391304348
6563,2028.9565217391305
6564,1650.8695652173913
6565,1639.304347826087
6566,1944.3478260869565
6567,2105.8260869565215
6568,2096.782608695652
6569,2061.086956521739
6570,1790.304347826087
6571,1212.9565217391305
6572,1278.5217391304348
6573,1678.2173913043478
6574,1697.0
6575,1609.0
6576,1662.6521739130435
6577,1997.0434782608695
6578,1487.0869565217392
6579,1837.5652173913043
6580,2726.478260869565
6581,2004.6521739130435
6582,2085.0
6583,1235.391304347826
6584,1772.0434782608695
6585,1183.1304347826087
6586,2803.6521739130435
6587,2008.0869565217392
6588,1740.2608695652175
6589,1789.695652173913
6590,2144.304347826087
6591,981.0869565217391
6592,1803.608695652174
6593,1963.8260869565217
6594,1802.608695652174
6595,1770.1304347826087
6596,2058.391304347826
6597,1827.0
6598,1421.391304347826
6599,1209.9130434782608
6600,1280.2608695652175
6601,2263.1304347826085
6602,1826.8695652173913
6603,2018.4782608695652
6604,1594.2173913043478
6605,1500.5217391304348
6606,1731.5217391304348
6607,1763.1304347826087
6608,1880.6521739130435
6609,2449.217391304348
6610,1603.0869565217392
6611,2065.4347826086955
6612,1832.8695652173913
6613,2029.5217391304348
6614,1311.3478260869565
6615,2212.217391304348
6616,1983.1739130434783
6617,1385.0434782608695
6618,2120.8260869565215
6619,1670.3478260869565
6620,2073.0
6621,2026.695652173913
6622,2327.6521739130435
6623,1584.2173913043478
6624,1495.695652173913
6625,2187.304347826087
6626,1894.8695652173913
6627,2125.782608695652
6628,2293.0434782608695
6629,1497.8260869565217
6630,1970.9565217391305
6631,1431.0434782608695
6632,1014.0
6633,1677.304347826087
6634,1287.6521739130435
6635,1563.4782608695652
6636,1451.0869565217392
6637,2281.217391304348
6638,1286.695652173913
6639,1768.8260869565217
6640,2198.608695652174
6641,1792.304347826087
6642,1018.7391304347826
6643,1436.0434782608695
6644,1439.5217391304348
6645,1798.5217391304348
6646,1796.7391304347825
6647,1950.304347826087
6648,1074.5217391304348
6649,950.5217391304348
6650,1096.695652173913
6651,1748.8260869565217
6652,1400.5217391304348
6653,1008.7391304347826
6654,1731.5652173913043
6655,1778.2173913043478
6656,2135.4347826086955
6657,1760.7826086956522
6658,1226.1304347826087
6659,1632.6521739130435
6660,1576.2608695652175
6661,1019.5652173913044
6662,1550.0
6663,1943.0
6664,1878.1304347826087
6665,1804.1304347826087
6666,1553.1739130434783
6667,1693.8260869565217
6668,2567.3478260869565
6669,1011.2608695652174
6670,1613.8260869565217
6671,2429.9565217391305
6672,1614.608695652174
6673,1180.4782608695652
6674,2081.0
6675,702.0
6676,1293.9130434782608
6677,1432.5652173913043
6678,1781.3478260869565
6679,1583.7391304347825
6680,1267.2608695652175
6681,2137.1739130434785
6682,951.0869565217391
6683,1183.2173913043478
6684,2435.304347826087
6685,1733.6521739130435
6686,2281.1304347826085
6687,1354.4782608695652
6688,2507.086956521739
6689,1754.9565217391305
6690,1417.7826086956522
6691,1887.4347826086957
6692,1441.1739130434783
6693,2000.5652173913043
6694,1849.5217391304348
6695,1566.7826086956522
6696,1287.7826086956522
6697,1107.0869565217392
6698,2046.5652173913043
6699,2013.7826086956522
6700,1320.4347826086957
6701,2405.1304347826085
6702,1843.3478260869565
6703,1309.3478260869565
6704,2214.0434782608695
6705,1324.9565217391305
6706,1950.5217391304348
6707,2095.1304347826085
6708,935.304347826087
6709,1312.1739130434783
6710,1875.8695652173913
6711,1654.2608695652175
6712,1853.1739130434783
6713,2233.9565217391305
6714,1558.6521739130435
6715,1699.0869565217392
6716,1479.1739130434783
6717,1976.1304347826087
6718,1841.0
6719,1867.1739130434783
6720,1449.0434782608695
6721,1645.0
6722,1232.8695652173913
6723,989.7826086956521
6724,2116.695652173913
6725,2104.8260869565215
6726,1814.0869565217392
6727,1259.7826086956522
6728,1637.3478260869565
6729,1693.9565217391305
6730,1211.695652173913
6731,2052.2608695652175
6732,2162.217391304348
6733,1868.2608695652175
6734,1752.0869565217392
6735,1968.0869565217392
6736,2054.4347826086955
6737,2382.7391304347825
6738,1813.1739130434783
6739,1681.2608695652175
6740,2574.0
6741,1820.7826086956522
6742,991.1739130434783
6743,1836.3478260869565
6744,1823.4782608695652
6745,1637.391304347826
6746,1637.391304347826
6747,1621.1304347826087
6748,1545.5652173913043
6749,1573.0434782608695
6750,1569.608695652174
6751,913.9130434782609
6752,1579.695652173913
6753,1524.4347826086957
6754,1656.5217391304348
6755,2085.391304347826
6756,1653.695652173913
6757,2403.1739130434785
6758,2431.0
6759,2061.913043478261
6760,1599.2173913043478
6761,2226.695652173913
6762,2197.0
6763,1470.8695652173913
6764,1258.391304347826
6765,2162.782608695652
6766,1719.608695652174
6767,1958.8695652173913
6768,1289.4782608695652
6769,2717.1304347826085
6770,1472.0869565217392
6771,1568.2608695652175
6772,1939.0434782608695
6773,1514.391304347826
6774,1225.1304347826087
6775,1593.608695652174
6776,1405.1304347826087
6777,2224.304347826087
6778,2047.0869565217392
6779,1653.8260869565217
6780,1525.0869565217392
6781,1927.4782608695652
6782,1296.9130434782608
6783,1459.391304347826
6784,1433.608695652174
6785,2015.1304347826087
6786,2136.521739130435
6787,1801.0
6788,1770.7391304347825
6789,1764.1304347826087
6790,1403.3478260869565
6791,1699.2173913043478
6792,961.304347826087
6793,2209.391304347826
6794,1384.608695652174
6795,971.7826086956521
6796,1922.9565217391305
6797,1498.5217391304348
6798,2101.086956521739
6799,1322.695652173913
6800,2019.8260869565217
6801,1353.695652173913
6802,1803.695652173913
6803,1774.0869565217392
6804,1946.7826086956522
6805,2198.695652173913
6806,2300.217391304348
6807,2351.7391304347825
6808,1294.695652173913
6809,1518.391304347826
6810,1200.7826086956522
6811,2271.217391304348
6812,2277.7391304347825
6813,1546.8260869565217
6814,613.304347826087
6815,2152.0
6816,1367.3478260869565
6817,751.4347826086956
6818,1825.4782608695652
6819,2091.6521739130435
6820,2183.8260869565215
6821,973.695652173913
6822,1369.608695652174
6823,2159.2608695652175
6824,1770.0434782608695
6825,1996.2608695652175
6826,1527.9130434782608
6827,1678.4347826086957
6828,2284.1739130434785
6829,2181.913043478261
6830,2532.217391304348
6831,1832.5217391304348
6832,2008.7826086956522
6833,1983.7826086956522
6834,1890.0869565217392
6835,1962.1304347826087
6836,2385.6521739130435
6837,2478.8695652173915
6838,990.8260869565217
6839,2165.0
6840,1408.0434782608695
6841,2017.2608695652175
6842,963.4782608695652
6843,2123.391304347826
6844,1988.7391304347825
6845,2544.217391304348
6846,1938.6521739130435
6847,1725.391304347826
6848,2395.5652173913045
6849,2358.913043478261
6850,1964.0
6851,2337.304347826087
6852,1631.9130434782608
6853,1761.391304347826
6854,1997.304347826087
6855,199.43478260869566
6856,2249.608695652174
6857,1416.304347826087
6858,2138.1739130434785
6859,1240.304347826087
6860,2054.7391304347825
6861,2215.608695652174
6862,1826.8260869565217
6863,1738.304347826087
6864,2510.695652173913
6865,2502.1304347826085
6866,2003.0869565217392
6867,1526.9565217391305
6868,1877.304347826087
6869,2207.782608695652
6870,952.5652173913044
6871,964.7826086956521
6872,2575.6521739130435
6873,1350.0869565217392
6874,2105.9565217391305
6875,1805.391304347826
6876,2410.9565217391305
6877,1693.608695652174
6878,2513.5652173913045
6879,1973.7826086956522
6880,1861.0434782608695
6881,1813.5217391304348
6882,2091.3478260869565
6883,1823.8695652173913
6884,1650.608695652174
6885,1361.6521739130435
6886,2302.0
6887,2037.304347826087
6888,2072.5652173913045
6889,1207.4782608695652
6890,1723.304347826087
6891,2225.3478260869565
6892,1523.391304347826
6893,1242.1739130434783
6894,2175.2608695652175
6895,1971.5652173913043
6896,1261.9130434782608
6897,1845.4347826086957
6898,2114.3478260869565
6899,1775.1739130434783
6900,1940.9130434782608
6901,1222.7826086956522
6902,1462.7391304347825
6903,2465.913043478261
6904,1563.2608695652175
6905,1937.0434782608695
6906,2237.0434782608695
6907,1050.9565217391305
6908,1527.1304347826087
6909,1227.9565217391305
6910,2229.1739130434785
6911,1987.3478260869565
6912,1418.3478260869565
6913,1769.2608695652175
6914,1454.6521739130435
6915,2335.695652173913
6916,1845.4782608695652
6917,969.6086956521739
6918,2214.478260869565
6919,2160.217391304348
6920,1973.608695652174
6921,1779.8260869565217
6922,2284.0434782608695
6923,1592.7826086956522
6924,1564.5217391304348
6925,2334.086956521739
6926,1578.7391304347825
6927,2300.9565217391305
6928,2067.8695652173915
6929,1348.4782608695652
6930,2450.304347826087
6931,2428.3478260869565
6932,1923.0869565217392
6933,1350.1739130434783
6934,204.65217391304347
6935,2259.1304347826085
6936,1192.0434782608695
6937,197.82608695652175
6938,1505.304347826087
6939,1259.8260869565217
6940,1163.8695652173913
6941,1057.7826086956522
6942,2468.8260869565215
6943,2239.8260869565215
6944,1218.8260869565217
6945,1224.5217391304348
6946,1933.3478260869565
6947,2397.217391304348
6948,2038.2608695652175
6949,1488.0
6950,1939.391304347826
6951,1311.2608695652175
6952,2418.608695652174
6953,2295.5652173913045
6954,1985.5217391304348
6955,1931.5217391304348
6956,2165.4347826086955
6957,2053.0434782608695
6958,1919.304347826087
6959,2255.086956521739
6960,1582.7391304347825
