Index,gameDuration
5792,1613.652174
5793,1586.826087
5794,1547.565217
5795,2106.565217
5796,2598.826087
5797,199.7391304
5798,2004.043478
5799,1728.347826
5800,1434.913043
5801,2260.869565
5802,1336.956522
5803,1372
5804,1480.391304
5805,1366.782609
5806,1803.304348
5807,1970.869565
5808,1808.652174
5809,1710.347826
5810,1741.347826
5811,2612.913043
5812,2052.913043
5813,2059.478261
5814,1194.652174
5815,1789.478261
5816,1299.782609
5817,1226.695652
5818,2047.173913
5819,2120.478261
5820,959.5652174
5821,1296.217391
5822,1633.130435
5823,2456.26087
5824,1399.043478
5825,2299.130435
5826,1024.478261
5827,1897.478261
5828,975.2608696
5829,1478.608696
5830,1812.478261
5831,1475.695652
5832,1925.73913
5833,1789.956522
5834,1334.173913
5835,1669.26087
5836,1288.652174
5837,1480.26087
5838,1440.434783
5839,939.8695652
5840,1279.695652
5841,958.6521739
5842,1213.913043
5843,947.0434783
5844,1207.217391
5845,1019.086957
5846,1899.652174
5847,967.0434783
5848,967.2608696
5849,1397.73913
5850,1815.826087
5851,1412.26087
5852,1487
5853,1743.217391
5854,1006.869565
5855,1387.913043
5856,1409.478261
5857,2303.695652
5858,986.6956522
5859,200.7826087
5860,2262.130435
5861,2137.391304
5862,1936.217391
5863,1778.913043
5864,1025.521739
5865,1501.73913
5866,1109.434783
5867,1550.217391
5868,1489.956522
5869,1391.521739
5870,988.2173913
5871,2234.173913
5872,2130.565217
5873,2133.478261
5874,1586.086957
5875,1634.608696
5876,1723.956522
5877,1627.434783
5878,2176.043478
5879,1000.913043
5880,2199.391304
5881,1680.521739
5882,2074.565217
5883,1266.043478
5884,959.2173913
5885,1443.26087
5886,957.8695652
5887,2035.434783
5888,1772.478261
5889,1219.521739
5890,2060.217391
5891,2071.826087
5892,1888.217391
5893,1089.73913
5894,1649.782609
5895,2161.086957
5896,880.2173913
5897,1970.304348
5898,1250.782609
5899,1943
5900,2570.478261
5901,2176.347826
5902,971.3043478
5903,1869.695652
5904,2727.73913
5905,2224.304348
5906,2066.521739
5907,2195
5908,1424.782609
5909,1637.73913
5910,1244.869565
5911,2150.478261
5912,1012.130435
5913,2243.565217
5914,2079.913043
5915,1148.130435
5916,1237.652174
5917,2218.608696
5918,1835.26087
5919,2155.043478
5920,958.5217391
5921,1997.826087
5922,1887.956522
5923,1580.347826
5924,1851.043478
5925,1471.130435
5926,1520.347826
5927,2178.826087
5928,1676.695652
5929,1856.434783
5930,2707.565217
5931,1336.956522
5932,2214.695652
5933,1951.26087
5934,2169.043478
5935,1972.347826
5936,1905.565217
5937,1328.043478
5938,2130.826087
5939,2128.391304
5940,1547.26087
5941,2454.26087
5942,1035.26087
5943,968.2608696
5944,2098.565217
5945,2029
5946,1967.391304
5947,1701.521739
5948,1968.347826
5949,1771.521739
5950,2406.130435
5951,1522.782609
5952,1719.304348
5953,1731
5954,2026.565217
5955,2142.73913
5956,1397.391304
5957,1281.782609
5958,1787.391304
5959,1478.956522
5960,2600.086957
5961,946.4782609
5962,1355.304348
5963,1981.086957
5964,1699.869565
5965,1765.869565
5966,2333.695652
5967,1878.695652
5968,945.5217391
5969,1842
5970,1778.391304
5971,1946.478261
5972,1308.26087
5973,1551.913043
5974,1672.130435
5975,1307.521739
5976,1162.173913
5977,2169.913043
5978,2488.304348
5979,1618.565217
5980,1443.913043
5981,1323.478261
5982,1947.043478
5983,1260
5984,1145.608696
5985,2086.478261
5986,1966.695652
5987,1838.217391
5988,1477.73913
5989,1425.347826
5990,1170.086957
5991,2671.956522
5992,1910.173913
5993,1477.826087
5994,1221.478261
5995,1795.869565
5996,1554.304348
5997,2133.913043
5998,924.826087
5999,1114.565217
6000,1490.304348
6001,1772.478261
6002,1855.565217
6003,1849.217391
6004,2137.608696
6005,2309.391304
6006,1801.73913
6007,1288.695652
6008,1703.869565
6009,1057.608696
6010,1844.26087
6011,1950.478261
6012,2199.73913
6013,1710.173913
6014,1264.173913
6015,1564.391304
6016,2098.608696
6017,1724.043478
6018,1930.043478
6019,1981.826087
6020,1711.391304
6021,1717.130435
6022,1844.217391
6023,1102
6024,1493
6025,1094.086957
6026,1994.608696
6027,1758
6028,1765.434783
6029,2281.26087
6030,2307.347826
6031,1289.826087
6032,1667.782609
6033,1705.173913
6034,195.6956522
6035,1169.304348
6036,1324.130435
6037,1629.956522
6038,1601.478261
6039,1381.565217
6040,1654.695652
6041,2117.521739
6042,945.0869565
6043,1554.869565
6044,1262
6045,1637.086957
6046,1568.521739
6047,2197.913043
6048,2070.26087
6049,1726
6050,1750.173913
6051,1397.26087
6052,1168.826087
6053,2037.217391
6054,1640.391304
6055,1494.565217
6056,1900.565217
6057,2120.434783
6058,1882.869565
6059,2092
6060,1793.565217
6061,1398
6062,2006.73913
6063,2419.043478
6064,2015.608696
6065,1427.521739
6066,936.7391304
6067,1785.478261
6068,1445.869565
6069,1707.913043
6070,2399.652174
6071,1534.391304
6072,1993.652174
6073,965.7826087
6074,1470.608696
6075,1576.826087
6076,1552.73913
6077,1769.086957
6078,2403.608696
6079,2304.434783
6080,1280.869565
6081,2056
6082,199.7391304
6083,1402.26087
6084,1217.913043
6085,1858.391304
6086,1486.043478
6087,1844.913043
6088,1478.695652
6089,1995.043478
6090,1443.782609
6091,2048.26087
6092,1792.173913
6093,1694.26087
6094,1989.086957
6095,2006.217391
6096,1327.608696
6097,1861.217391
6098,1850.73913
6099,1881.304348
6100,2275.043478
6101,1733.782609
6102,2029.478261
6103,2331.26087
6104,1254.869565
6105,1401.565217
6106,1707.173913
6107,1345.869565
6108,1842.217391
6109,973.6956522
6110,1607.956522
6111,2188.826087
6112,2222.608696
6113,2022.565217
6114,1431.565217
6115,1943.652174
6116,2277.826087
6117,1711.130435
6118,1548.869565
6119,1751.130435
6120,2055.26087
6121,1271.869565
6122,201.2608696
6123,1928.913043
6124,2249.521739
6125,1583.26087
6126,1660
6127,2278
6128,1485.26087
6129,2305
6130,1588.347826
6131,1897.26087
6132,1714.043478
6133,1726.086957
6134,1493.695652
6135,1042.130435
6136,1625.391304
6137,1937.478261
6138,1038.782609
6139,1008.217391
6140,1530.652174
6141,1520.652174
6142,1452.173913
6143,936.1304348
6144,1622
6145,1374.913043
6146,2260.434783
6147,2114.869565
6148,1398.086957
6149,1279.565217
6150,2029.434783
6151,1737.521739
6152,2406.521739
6153,1819.565217
6154,1622.478261
6155,1005.826087
6156,1248
6157,1916.173913
6158,2010.217391
6159,1367.73913
6160,1384.869565
6161,1680.173913
6162,1718.826087
6163,1040.478261
6164,1361.652174
6165,1774.478261
6166,1709.608696
6167,941.173913
6168,984.9565217
6169,1848.565217
6170,1804.347826
6171,1880
6172,1442.73913
6173,1127.130435
6174,1409.478261
6175,1871.26087
6176,1275.608696
6177,1497.130435
6178,200.9565217
6179,1426.043478
6180,2124.391304
6181,2016.478261
6182,1896.869565
6183,2239.956522
6184,1493.695652
6185,1771.26087
6186,2414.086957
6187,1279.869565
6188,1375.043478
6189,1321.217391
6190,1940.478261
6191,1833.347826
6192,1298.304348
6193,2423.434783
6194,1356.521739
6195,1793.826087
6196,1623.086957
6197,1740.782609
6198,1611.826087
6199,2290.826087
6200,1626.652174
6201,1604.347826
6202,2177.086957
6203,1937.26087
6204,2228
6205,2367
6206,1305.565217
6207,1406.608696
6208,928.1304348
6209,1760.130435
6210,1952.782609
6211,1929.26087
6212,1489.304348
6213,1583.434783
6214,1463.304348
6215,2316.608696
6216,1390.478261
6217,1096.26087
6218,1604.26087
6219,1288.695652
6220,1252.565217
6221,1824.695652
6222,1500.304348
6223,1742.521739
6224,1380.826087
6225,1820.826087
6226,1984.826087
6227,1718.869565
6228,1928.652174
6229,1819.391304
6230,1708.173913
6231,1712.695652
6232,2016.913043
6233,2134.217391
6234,2446.347826
6235,1612.521739
6236,1637.695652
6237,1862.217391
6238,1678.956522
6239,1445.956522
6240,2111.304348
6241,2302.652174
6242,1883.173913
6243,1481.956522
6244,2062.869565
6245,1551.434783
6246,1364.217391
6247,1995.26087
6248,1923.565217
6249,1750.347826
6250,1896.086957
6251,1987.217391
6252,1463
6253,1760.478261
6254,2278.695652
6255,2391.173913
6256,1500.869565
6257,1334.086957
6258,2643.086957
6259,1910.086957
6260,1869.173913
6261,2208.217391
6262,1102.043478
6263,2661.478261
6264,1278.26087
6265,1896.869565
6266,2084.695652
6267,993.6086957
6268,2021.73913
6269,2190.782609
6270,1931.956522
6271,1083.130435
6272,1575.26087
6273,1322.434783
6274,1790.304348
6275,2476.826087
6276,994.5217391
6277,2174.565217
6278,1614.130435
6279,1384.434783
6280,1365.086957
6281,1074.521739
6282,1012.608696
6283,2278.695652
6284,1236.217391
6285,1883.347826
6286,1921.608696
6287,202.3043478
6288,1774.478261
6289,1548.565217
6290,1187.608696
6291,1731.086957
6292,1723.782609
6293,1421.565217
6294,1970.782609
6295,1330.826087
6296,1806.130435
6297,1487.304348
6298,2107.695652
6299,1593.043478
6300,1626.782609
6301,1751.782609
6302,2101.347826
6303,1418.347826
6304,1004.826087
6305,1766.391304
6306,1746.652174
6307,1995.347826
6308,1999.565217
6309,2038.565217
6310,1896.73913
6311,1490.347826
6312,1322.521739
6313,1696.869565
6314,2057.478261
6315,1381.304348
6316,2410.26087
6317,2188.217391
6318,1890.043478
6319,2123.217391
6320,2577.695652
6321,2260.608696
6322,2083.782609
6323,1647.521739
6324,1289.391304
6325,2212.304348
6326,1599.826087
6327,1461.869565
6328,2347.391304
6329,2034.521739
6330,1767.608696
6331,1239.565217
6332,2076.652174
6333,1757.347826
6334,1827.565217
6335,1709.695652
6336,1312.565217
6337,2161.391304
6338,1962.695652
6339,1214.173913
6340,2118.217391
6341,1806.130435
6342,1543.347826
6343,1674.26087
6344,2236.565217
6345,1285.826087
6346,1678.956522
6347,1597.565217
6348,2149.782609
6349,2097.695652
6350,2269.347826
6351,1007.130435
6352,2510.956522
6353,2044.695652
6354,1713.043478
6355,2559.521739
6356,2623.347826
6357,943.7391304
6358,2284.565217
6359,1519.434783
6360,1958
6361,1589.826087
6362,2436.608696
6363,1239.217391
6364,1884.043478
6365,1483.130435
6366,1941.043478
6367,1515.130435
6368,1542.913043
6369,1672.608696
6370,1423.434783
6371,1627.565217
6372,1739.217391
6373,1819.304348
6374,1341.043478
6375,1733.434783
6376,2098.565217
6377,1775.434783
6378,964.6956522
6379,1798.869565
6380,1259.391304
6381,1655.086957
6382,1660.478261
6383,1260
6384,2125.173913
6385,2249.130435
6386,2456.73913
6387,1566.26087
6388,1618.304348
6389,1466.434783
6390,1902.086957
6391,1942.347826
6392,2073.73913
6393,1607.695652
6394,1860.913043
6395,2444.521739
6396,1639.826087
6397,2034.217391
6398,1940.695652
6399,2514.217391
6400,1555.130435
6401,1785.73913
6402,1905.130435
6403,1067.347826
6404,1838.26087
6405,1902.608696
6406,2548.913043
6407,1711.173913
6408,1726.521739
6409,1985.652174
6410,1188.869565
6411,2471.782609
6412,2048.391304
6413,1394.521739
6414,1904.086957
6415,1541.826087
6416,1798.695652
6417,2160.086957
6418,1429.478261
6419,1091.652174
6420,1410.043478
6421,1869.304348
6422,1892
6423,2443.652174
6424,2280.521739
6425,1556.478261
6426,1913.217391
6427,1268.521739
6428,2401.478261
6429,2152.26087
6430,1939.26087
6431,2168.173913
6432,1964.826087
6433,2109.391304
6434,1880.173913
6435,1903.956522
6436,1263.26087
6437,1440.434783
6438,1601.956522
6439,2425.73913
6440,2206.391304
6441,1130.086957
6442,1681.086957
6443,1757.782609
6444,2098.391304
6445,1604.347826
6446,1813.217391
6447,2214.652174
6448,2282.347826
6449,1725.086957
6450,2000.869565
6451,962.9130435
6452,2339.086957
6453,1757.130435
6454,1596.26087
6455,2472.782609
6456,1988.826087
6457,2299.521739
6458,1716.826087
6459,1378.521739
6460,1667.173913
6461,975.173913
6462,1180.173913
6463,2214.347826
6464,2105.086957
6465,1662.782609
6466,1553.347826
6467,1769.173913
6468,1757.956522
6469,1517.73913
6470,2139.478261
6471,1367.26087
6472,2115.347826
6473,1714.434783
6474,1837.695652
6475,1962.521739
6476,1106.043478
6477,2054.826087
6478,1914.304348
6479,967
6480,1056.130435
6481,2174.347826
6482,1815.869565
6483,2493.130435
6484,2522.217391
6485,1763.565217
6486,1348.608696
6487,1393.565217
6488,2030.521739
6489,1026.652174
6490,2177.782609
6491,1751
6492,1535.086957
6493,1203.608696
6494,1915
6495,2534.26087
6496,1916.086957
6497,1354.608696
6498,2270.130435
6499,1658.695652
6500,1825.956522
6501,2156.652174
6502,1638.086957
6503,1492.391304
6504,2080.086957
6505,975.6521739
6506,1721.608696
6507,1405.956522
6508,1351.608696
6509,201.2608696
6510,2192.565217
6511,1614.173913
6512,1619.478261
6513,2252.478261
6514,1588.304348
6515,2452.782609
6516,1202.695652
6517,2495.652174
6518,1227.086957
6519,1761.391304
6520,1740.521739
6521,2036.695652
6522,1634.086957
6523,1887.73913
6524,1799.869565
6525,1932.391304
6526,1749.73913
6527,2094.913043
6528,1688.608696
6529,1823.130435
6530,1984.391304
6531,1620.869565
6532,1775.826087
6533,1726.26087
6534,1418.130435
6535,1347.173913
6536,1634.347826
6537,2413.173913
6538,1463.130435
6539,2136.521739
6540,2167
6541,2220.217391
6542,2354.826087
6543,1644.652174
6544,1712.434783
6545,2120.130435
6546,1843.869565
6547,1858.521739
6548,2264.434783
6549,1169.913043
6550,1672.869565
6551,1435.521739
6552,1735.391304
6553,1637.565217
6554,1792.913043
6555,2367.565217
6556,1886.391304
6557,1680.434783
6558,1351.782609
6559,1662.434783
6560,1695.782609
6561,1686.304348
6562,1558.173913
6563,2039.956522
6564,1655.391304
6565,1636.652174
6566,1963.130435
6567,2089.826087
6568,2096.565217
6569,2063
6570,1791.478261
6571,1205.304348
6572,1275.521739
6573,1731.695652
6574,1698.826087
6575,1607.434783
6576,1653.130435
6577,1998.304348
6578,1465.434783
6579,1809.652174
6580,2728.608696
6581,2010.434783
6582,2090.826087
6583,1231.043478
6584,1783.347826
6585,1182.304348
6586,2820.521739
6587,2006.826087
6588,1745.913043
6589,1791.73913
6590,2151.217391
6591,972.3043478
6592,1811.347826
6593,1963.391304
6594,1809.73913
6595,1764.434783
6596,2054.826087
6597,1827.434783
6598,1421.130435
6599,1211.913043
6600,1277.043478
6601,2259.695652
6602,1816.782609
6603,2021.130435
6604,1549.173913
6605,1509.173913
6606,1727.782609
6607,1750.913043
6608,1876.043478
6609,2439.826087
6610,1595.913043
6611,2060.608696
6612,1844.391304
6613,2023.478261
6614,1309.173913
6615,2190.304348
6616,1959.782609
6617,1384.217391
6618,2115.521739
6619,1680.695652
6620,2068.347826
6621,2030
6622,2319.956522
6623,1580.73913
6624,1494.956522
6625,2184.521739
6626,1901.73913
6627,2110.304348
6628,2263.782609
6629,1493.173913
6630,1975.478261
6631,1437.26087
6632,1015.391304
6633,1662.695652
6634,1286.782609
6635,1569.869565
6636,1458.086957
6637,2291.565217
6638,1280.608696
6639,1759.521739
6640,2215.173913
6641,1800.826087
6642,1007.565217
6643,1451.304348
6644,1435.521739
6645,1786.26087
6646,1782.826087
6647,1946.956522
6648,1080.956522
6649,953.6956522
6650,1090.391304
6651,1746.26087
6652,1407.782609
6653,1020.565217
6654,1728.565217
6655,1771.173913
6656,2144.26087
6657,1762.086957
6658,1224.130435
6659,1637.608696
6660,1568.913043
6661,1022.217391
6662,1550.347826
6663,1924.73913
6664,1876.869565
6665,1807.086957
6666,1548.086957
6667,1703.173913
6668,2577.826087
6669,1020.086957
6670,1601.347826
6671,2436.347826
6672,1615.826087
6673,1178.826087
6674,2106.130435
6675,698.173913
6676,1291.130435
6677,1422.782609
6678,1763.478261
6679,1592
6680,1267.565217
6681,2151.347826
6682,952.6956522
6683,1176.173913
6684,2430.217391
6685,1731.391304
6686,2303.043478
6687,1356.73913
6688,2511.652174
6689,1742.782609
6690,1426.956522
6691,1889.26087
6692,1433.695652
6693,2006.304348
6694,1856
6695,1564.565217
6696,1283.695652
6697,1104.913043
6698,2050.521739
6699,2006
6700,1321.478261
6701,2395.565217
6702,1857.869565
6703,1309.043478
6704,2214.478261
6705,1314.826087
6706,1942.521739
6707,2104.695652
6708,931.4782609
6709,1313.695652
6710,1876.434783
6711,1649.73913
6712,1825.695652
6713,2233.521739
6714,1564.869565
6715,1692.434783
6716,1474.217391
6717,1980.782609
6718,1857.826087
6719,1864.652174
6720,1443.304348
6721,1655.086957
6722,1235.434783
6723,999.0434783
6724,2050.478261
6725,2095.26087
6726,1814.043478
6727,1260.695652
6728,1631
6729,1685.347826
6730,1214.478261
6731,2054.391304
6732,2156.608696
6733,1856.217391
6734,1746.73913
6735,1974.73913
6736,2052.826087
6737,2369.173913
6738,1813
6739,1670.913043
6740,2565.26087
6741,1816.347826
6742,988.3913043
6743,1835.73913
6744,1826.130435
6745,1639.478261
6746,1640.478261
6747,1629.73913
6748,1545.173913
6749,1577.130435
6750,1585.869565
6751,912.1304348
6752,1583.434783
6753,1532.695652
6754,1662.347826
6755,2085.086957
6756,1635.913043
6757,2346.26087
6758,2437.347826
6759,2064.73913
6760,1578.869565
6761,2253.565217
6762,2183.869565
6763,1476.391304
6764,1247.652174
6765,2175.043478
6766,1718.434783
6767,1977.304348
6768,1288.956522
6769,2708.043478
6770,1463.73913
6771,1569.26087
6772,1948.217391
6773,1522.173913
6774,1222.869565
6775,1572.173913
6776,1400.695652
6777,2229.434783
6778,2048.478261
6779,1652.478261
6780,1529.521739
6781,1924.347826
6782,1289.73913
6783,1459.347826
6784,1439.391304
6785,2011
6786,2144.304348
6787,1793
6788,1753.304348
6789,1778.478261
6790,1402.26087
6791,1691.478261
6792,964.1304348
6793,2224.434783
6794,1379.304348
6795,965.2608696
6796,1938.26087
6797,1492.347826
6798,2095.521739
6799,1329.913043
6800,2007.043478
6801,1353.043478
6802,1809.478261
6803,1786.695652
6804,1934.652174
6805,2193.73913
6806,2309.347826
6807,2331.869565
6808,1294.826087
6809,1526.608696
6810,1214.347826
6811,2276.043478
6812,2218.521739
6813,1539.217391
6814,611.6956522
6815,2154.608696
6816,1372.695652
6817,739
6818,1824.826087
6819,2093.652174
6820,2211.26087
6821,974.6521739
6822,1367.217391
6823,2174.434783
6824,1772.347826
6825,2006.434783
6826,1527.304348
6827,1692.26087
6828,2296.73913
6829,2175.652174
6830,2533.826087
6831,1845.086957
6832,2012.086957
6833,1980.391304
6834,1880.347826
6835,1968.086957
6836,2387.26087
6837,2418.73913
6838,992.6086957
6839,2176.173913
6840,1409.956522
6841,1977
6842,960.2173913
6843,2112.826087
6844,1994.391304
6845,2560.304348
6846,1954.043478
6847,1717.26087
6848,2382.73913
6849,2364
6850,1912.695652
6851,2335.869565
6852,1635.956522
6853,1761.782609
6854,2001.478261
6855,199.8695652
6856,2233.434783
6857,1420.73913
6858,2138.217391
6859,1236.304348
6860,2065.347826
6861,2281.521739
6862,1819
6863,1741.173913
6864,2517.73913
6865,2514.956522
6866,2012.086957
6867,1517
6868,1893.347826
6869,2195.391304
6870,952.5652174
6871,964.826087
6872,2525.521739
6873,1356.608696
6874,2106.217391
6875,1807.043478
6876,2411.130435
6877,1683.26087
6878,2504.956522
6879,1959.130435
6880,1842.521739
6881,1894.913043
6882,2025.565217
6883,1815.391304
6884,1650.478261
6885,1369.782609
6886,2301.695652
6887,2069.608696
6888,2091.391304
6889,1214.521739
6890,1711.304348
6891,2219.913043
6892,1534.608696
6893,1246.217391
6894,2169.478261
6895,1967.652174
6896,1254.826087
6897,1858.043478
6898,2117.217391
6899,1779.173913
6900,1949
6901,1226.652174
6902,1435.173913
6903,2458.782609
6904,1565.043478
6905,1944.130435
6906,2236.304348
6907,1057.826087
6908,1541.913043
6909,1236.217391
6910,2239.565217
6911,1974.521739
6912,1443.478261
6913,1758.565217
6914,1463.782609
6915,2331.608696
6916,1850.217391
6917,975
6918,2230.695652
6919,2145.130435
6920,1972.913043
6921,1770.695652
6922,2279.695652
6923,1582.043478
6924,1500.695652
6925,2335.956522
6926,1575.434783
6927,2296.608696
6928,2073.782609
6929,1353.173913
6930,2456.478261
6931,2441.26087
6932,1921.043478
6933,1350.956522
6934,203.4347826
6935,2266.304348
6936,1204.434783
6937,197.9565217
6938,1576.26087
6939,1248.565217
6940,1173.782609
6941,1051.695652
6942,2462.695652
6943,2242.521739
6944,1215.478261
6945,1206.565217
6946,1931.956522
6947,2364.173913
6948,2051.086957
6949,1489.478261
6950,1929.434783
6951,1301.391304
6952,2410.565217
6953,2296.695652
6954,1981
6955,1931.652174
6956,2164.73913
6957,2069.826087
6958,1924.73913
6959,2198.130435
6960,1585.043478
6961,1307.652174
6962,937.3478261
6963,1922.347826
6964,1810.782609
6965,1372
6966,1472.913043
6967,1472.565217
6968,1769.217391
6969,1483.521739
6970,1561.130435
6971,2429
6972,1327.304348
6973,1766.434783
6974,2382.652174
6975,1583.043478
6976,1719.956522
6977,1403.869565
6978,1924.347826
6979,1736.869565
6980,1886.391304
6981,2161.217391
6982,1447.086957
6983,2393.782609
6984,1879.565217
6985,1922.695652
6986,1602.304348
6987,2022.782609
6988,1982.521739
6989,1815.304348
6990,2035.565217
6991,958
6992,2117.565217
6993,1683.26087
6994,1954.434783
6995,1587.26087
6996,1417.173913
6997,1985.652174
6998,1941.217391
6999,1056.173913
7000,1725.391304
7001,1955.304348
7002,1678.043478
7003,2073.521739
7004,2190.521739
7005,2002.521739
7006,1227.434783
7007,1481.826087
7008,1443.043478
7009,1456.913043
7010,2222.086957
7011,2188.869565
7012,1888.73913
7013,1802.478261
7014,2085.782609
7015,1292.26087
7016,1782.478261
7017,1095.869565
7018,1497.565217
7019,198.6956522
7020,2340.695652
7021,2030.869565
7022,1458.434783
7023,1041.782609
7024,1699.347826
7025,1723.347826
7026,1588.217391
7027,1712.304348
7028,200.3913043
7029,1812.086957
7030,2159.043478
7031,1930.347826
7032,1209.478261
7033,199.7391304
7034,2356.478261
7035,1793.347826
7036,1737.347826
7037,1798.869565
7038,1736.782609
7039,2607.782609
7040,1735.043478
7041,2327.521739
7042,2106.869565
7043,1826.086957
7044,2689.869565
7045,1927.695652
7046,1663.478261
7047,2196
7048,2580.869565
7049,1048.826087
7050,1554.695652
7051,1231.043478
7052,2930.304348
7053,1620.217391
7054,202.3043478
7055,2272.173913
7056,1849
7057,1487.173913
7058,1963.478261
7059,1752.869565
7060,1701.391304
7061,1522.826087
7062,2202.956522
7063,1715.73913
7064,1715.73913
7065,1629.26087
7066,1398.434783
7067,2227.652174
7068,2320.26087
7069,1520.391304
7070,2314.130435
7071,1715.869565
7072,956.9130435
7073,1368.217391
7074,1467.956522
7075,1804.130435
7076,1924.304348
7077,1764.608696
7078,1569.695652
7079,1826.347826
7080,2561.173913
7081,1958.434783
7082,2410.695652
7083,1874.565217
7084,1109.347826
7085,2329.913043
7086,1430.478261
7087,2402.217391
7088,1331.782609
7089,1405.130435
7090,1432.652174
7091,1217.304348
7092,2182.913043
7093,2614.826087
7094,2246.521739
7095,2077.304348
7096,809.5217391
7097,1510.695652
7098,2067
7099,1226.130435
7100,2157.043478
7101,1829.695652
7102,2580.086957
7103,1719.086957
7104,2445.521739
7105,1739.652174
7106,2624.478261
7107,1135.478261
7108,1236.391304
7109,1008.304348
7110,2221.26087
7111,932.8695652
7112,1708.130435
7113,1454.478261
7114,1749.652174
7115,2731.173913
7116,1687.304348
7117,2197.782609
7118,1817.26087
7119,1488.565217
7120,1791.608696
7121,1668.130435
7122,2019.217391
7123,1656.434783
7124,1826.086957
7125,1490.869565
7126,1858.304348
7127,1057.043478
7128,1690.826087
7129,1760.608696
7130,1981.521739
7131,1344.173913
7132,2351.521739
7133,2112.086957
7134,2378.26087
7135,1942.869565
7136,1801.043478
7137,822.9130435
7138,1795.869565
7139,1533.086957
7140,1260
7141,1530.695652
7142,1744
7143,1528.130435
7144,2204.391304
7145,1912.347826
7146,1690.913043
7147,2517.217391
7148,1656.130435
7149,2489.217391
7150,1941.826087
7151,1373.652174
7152,2420.130435
7153,1630.086957
7154,1581.521739
7155,1458.043478
7156,1198.26087
7157,1589.913043
7158,1818.913043
7159,971.2608696
7160,1395.391304
7161,1210.521739
7162,1660
7163,1494.304348
7164,2104.565217
7165,2196.217391
7166,1938.347826
7167,2172.608696
7168,1633.304348
7169,1700.347826
7170,1477.652174
7171,2071.173913
7172,2364.347826
7173,201.1304348
7174,1980.521739
7175,1421.73913
7176,1659.26087
7177,1450.869565
7178,2250.043478
7179,1664.782609
7180,1804.043478
7181,1848.956522
7182,1239.782609
7183,1673.956522
7184,1862.782609
7185,2046.478261
7186,1519.086957
7187,2404.73913
7188,1501.521739
7189,1041.173913
7190,1763.956522
7191,1662.478261
7192,1241.043478
7193,2002.043478
7194,1704.608696
7195,2052.391304
7196,2048.913043
7197,1809
7198,2173.652174
7199,1956
7200,2356.652174
7201,1151.173913
7202,951.5217391
7203,1656.652174
7204,2052.73913
7205,945.7826087
7206,1792.521739
7207,1345.521739
7208,1608.478261
7209,2034.565217
7210,1804.391304
7211,1116
7212,2019.869565
7213,2024.173913
7214,2149.086957
7215,1747.434783
7216,1674.826087
7217,2196.521739
7218,1798.086957
7219,1851.434783
7220,1029.695652
7221,1687.73913
7222,1810
7223,1388.478261
7224,1791.956522
7225,1419.913043
7226,2341.869565
7227,2015.217391
7228,1016.521739
7229,1715.391304
7230,1891.565217
7231,1442.304348
7232,1513.173913
7233,1364.130435
7234,1482.217391
7235,1182.478261
7236,1747.086957
7237,642.826087
7238,1023.304348
7239,1598.652174
7240,1901.391304
7241,1028.26087
7242,1509.434783
7243,2222.695652
7244,1349.347826
7245,1020.26087
7246,1356.043478
7247,2043.913043
7248,1268.565217
7249,1297.608696
7250,1518.608696
7251,1965.695652
7252,1254.826087
7253,2322.913043
7254,1685.73913
7255,1891.391304
7256,2115.434783
7257,1973.26087
7258,1589.304348
7259,1028.652174
7260,1671.173913
7261,1608.347826
7262,2135.956522
7263,1744.043478
7264,1527
7265,1848.26087
7266,1002.608696
7267,1467.173913
7268,1997.782609
7269,2050.782609
7270,2169.521739
7271,2112.956522
7272,1801.521739
7273,1257.913043
7274,1915.26087
7275,1903.695652
7276,2009.26087
7277,1811.217391
7278,1756.565217
7279,1103
7280,1867.391304
7281,1628.869565
7282,1649.391304
7283,1498.521739
7284,1576.565217
7285,1467.565217
7286,2118.521739
7287,1547.826087
7288,1375.173913
7289,1402.565217
7290,1895.304348
7291,1760.521739
7292,921.5217391
7293,941.4782609
7294,1448.565217
7295,1334.826087
7296,1563.478261
7297,1823.347826
7298,1261.434783
7299,1639.434783
7300,1043.608696
7301,1463.26087
7302,1977.347826
7303,1426.086957
7304,1997.391304
7305,1736.391304
7306,1914.826087
7307,2248.086957
7308,1367.130435
7309,1666.130435
7310,1772.608696
7311,1351
7312,1407.73913
7313,2165.956522
7314,2468.956522
7315,1736.565217
7316,1519.695652
7317,1421.521739
7318,1904.478261
7319,2214.217391
7320,2192.391304
7321,1679.565217
7322,1782.130435
7323,1654.608696
7324,1943.217391
7325,1699.782609
7326,2063.217391
7327,1846.173913
7328,1363.043478
7329,2222.652174
7330,1736.217391
7331,1778.869565
7332,1225.782609
7333,1814.652174
7334,1920.565217
7335,2085.391304
7336,1959.173913
7337,2389.73913
7338,1652.73913
7339,1853.826087
7340,2075.347826
7341,1574.73913
7342,1243
7343,1682.826087
7344,2001.695652
7345,1990.608696
7346,1537.695652
7347,1635.608696
7348,2351.217391
7349,1770.173913
7350,1935.173913
7351,1931.826087
7352,2207.695652
7353,1462.565217
7354,2158.391304
7355,2279.434783
7356,863.5217391
7357,1559.173913
7358,1337.043478
7359,2410.043478
7360,1918.173913
7361,2044.217391
7362,1891.086957
7363,1946.217391
7364,1788.26087
7365,1502.217391
7366,1247.043478
7367,1899.826087
7368,1639.521739
